clause_doc_id,doc_id,path,filename,source_kind,source_label,generation,variant_no,product_alias,sales_period,sales_start_ym,sales_end_ym,is_current,coverage_name,clause_name
coverage_criteria__2세대__01__clause_008,coverage_criteria__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__01__clause_008.md,coverage_criteria__2세대__01__clause_008.md,coverage_criteria,담보별 보상기준,2세대,1,표준화 실손(신신계약),2009.08~2015.08,200908.0,201508.0,False,(선택형)상해∙질병실손의료비 | (입/통원),자기부담금 | 연간한도
coverage_criteria__2세대__01__clause_009,coverage_criteria__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__01__clause_009.md,coverage_criteria__2세대__01__clause_009.md,coverage_criteria,담보별 보상기준,2세대,1,표준화 실손(신신계약),2009.08~2015.08,200908.0,201508.0,False,(선택형)상해∙질병실손의료비 | (입/통원),계속치료 중 | 보험만료시
coverage_criteria__2세대__01__clause_010,coverage_criteria__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__01__clause_010.md,coverage_criteria__2세대__01__clause_010.md,coverage_criteria,담보별 보상기준,2세대,1,표준화 실손(신신계약),2009.08~2015.08,200908.0,201508.0,False,(선택형)상해∙질병실손의료비 | (입/통원),기준의료비
coverage_criteria__2세대__01__clause_011,coverage_criteria__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__01__clause_011.md,coverage_criteria__2세대__01__clause_011.md,coverage_criteria,담보별 보상기준,2세대,1,표준화 실손(신신계약),2009.08~2015.08,200908.0,201508.0,False,(선택형)상해∙질병실손의료비 | (입/통원),감면의료비
coverage_criteria__2세대__02__clause_001,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_001.md,coverage_criteria__2세대__02__clause_001.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),가입(보상)한도
coverage_criteria__2세대__02__clause_002,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_002.md,coverage_criteria__2세대__02__clause_002.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),보상기간
coverage_criteria__2세대__02__clause_003,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_003.md,coverage_criteria__2세대__02__clause_003.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),새로운사고 | (면책기간)
coverage_criteria__2세대__02__clause_004,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_004.md,coverage_criteria__2세대__02__clause_004.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),보상비율(기준)
coverage_criteria__2세대__02__clause_005,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_005.md,coverage_criteria__2세대__02__clause_005.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),자기부담금 | (공제금액)
coverage_criteria__2세대__02__clause_006,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_006.md,coverage_criteria__2세대__02__clause_006.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),건보미적용
coverage_criteria__2세대__02__clause_007,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_007.md,coverage_criteria__2세대__02__clause_007.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),병실차액
coverage_criteria__2세대__02__clause_008,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_008.md,coverage_criteria__2세대__02__clause_008.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),자기부담금 | 연간한도
coverage_criteria__2세대__02__clause_009,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_009.md,coverage_criteria__2세대__02__clause_009.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),계속치료 중 | 보험만료시
coverage_criteria__2세대__02__clause_010,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_010.md,coverage_criteria__2세대__02__clause_010.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),기준의료비
coverage_criteria__2세대__02__clause_011,coverage_criteria__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__02__clause_011.md,coverage_criteria__2세대__02__clause_011.md,coverage_criteria,담보별 보상기준,2세대,2,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(표준형)상해∙질병실손의료비 | (입/통원),감면의료비
coverage_criteria__2세대__03__clause_001,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_001.md,coverage_criteria__2세대__03__clause_001.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),가입(보상)한도
coverage_criteria__2세대__03__clause_002,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_002.md,coverage_criteria__2세대__03__clause_002.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),보상기간
coverage_criteria__2세대__03__clause_003,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_003.md,coverage_criteria__2세대__03__clause_003.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),새로운사고 | (면책기간)
coverage_criteria__2세대__03__clause_004,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_004.md,coverage_criteria__2세대__03__clause_004.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),보상비율(기준)
coverage_criteria__2세대__03__clause_005,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_005.md,coverage_criteria__2세대__03__clause_005.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),자기부담금 | (공제금액)
coverage_criteria__2세대__03__clause_006,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_006.md,coverage_criteria__2세대__03__clause_006.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),건보미적용
coverage_criteria__2세대__03__clause_007,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_007.md,coverage_criteria__2세대__03__clause_007.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),병실차액
coverage_criteria__2세대__03__clause_008,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_008.md,coverage_criteria__2세대__03__clause_008.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),자기부담금 | 연간한도
coverage_criteria__2세대__03__clause_009,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_009.md,coverage_criteria__2세대__03__clause_009.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),계속치료 중 | 보험만료시
coverage_criteria__2세대__03__clause_010,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_010.md,coverage_criteria__2세대__03__clause_010.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),기준의료비
coverage_criteria__2세대__03__clause_011,coverage_criteria__2세대__03,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__03__clause_011.md,coverage_criteria__2세대__03__clause_011.md,coverage_criteria,담보별 보상기준,2세대,3,표준화 실손(신신계약),"2014.01(표준형), 2015.09(선택형Ⅱ)~2015.12",201401.0,201512.0,False,(선택형Ⅱ)상해∙질병실손의료비 | (입/통원),감면의료비
coverage_criteria__2세대__04__clause_001,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_001.md,coverage_criteria__2세대__04__clause_001.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),가입(보상)한도
coverage_criteria__2세대__04__clause_002,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_002.md,coverage_criteria__2세대__04__clause_002.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),보상기간
coverage_criteria__2세대__04__clause_003,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_003.md,coverage_criteria__2세대__04__clause_003.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),새로운사고 | (면책기간)
coverage_criteria__2세대__04__clause_004,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_004.md,coverage_criteria__2세대__04__clause_004.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),보상비율(기준)
coverage_criteria__2세대__04__clause_005,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_005.md,coverage_criteria__2세대__04__clause_005.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),자기부담금 | (공제금액)
coverage_criteria__2세대__04__clause_006,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_006.md,coverage_criteria__2세대__04__clause_006.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),건보미적용
coverage_criteria__2세대__04__clause_007,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_007.md,coverage_criteria__2세대__04__clause_007.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),병실차액
coverage_criteria__2세대__04__clause_008,coverage_criteria__2세대__04,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/coverage_criteria__2세대__04__clause_008.md,coverage_criteria__2세대__04__clause_008.md,coverage_criteria,담보별 보상기준,2세대,4,개정실손(1601),2016.1~2017.3,201601.0,201703.0,False,(표준형)실손의료비(입/통원) | (선택형Ⅱ)실손의료비(입/통원),자기부담금 | 연간한도
